awayTeam,awayTeamKit,competition,date,endPeriod1,endPeriod2,homeTeam,homeTeamKit,homeTeamStartLeft,id,period1,period2,season,stadium,startPeriod1,startPeriod2,videos,week
"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-09-24T00:00:00,2977.611,6101.601,"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",True,12733,49.58624999999999,51.56878333333332,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.436,3007.474,"{'fps': 29.97, 'id': '12703', 'videoUrl': 'epitome-staging.pff.com/en/film_room/bf91a455-7baa-4e65-8ad6-d33783e58bcc'}",24
"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Home', 'primaryColor': '#006437', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#006437'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-09-22T00:30:00,3195.295,6475.943,"{'id': '515', 'name': 'Grêmio', 'shortName': 'GRM'}","{'name': 'Home', 'primaryColor': '#1E90FF', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",False,12734,52.02035,54.10521666666667,2023,"{'id': '359', 'name': 'Arena do Grêmio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",74.074,3229.63,"{'fps': 29.97, 'id': '12576', 'videoUrl': 'epitome-staging.pff.com/en/film_room/93fa584f-115f-4425-9a14-e003cfe53964'}",24
"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#04690f', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-09-21T22:00:00,3192.626,6238.438,"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",False,12735,52.02146666666667,50.02335000000001,2023,"{'id': '365', 'name': 'Estádio São Januário', 'pitchLength': 105.0, 'pitchWidth': 68.0}",71.338,3237.037,"{'fps': 29.97, 'id': '12573', 'videoUrl': 'epitome-staging.pff.com/en/film_room/0affbd95-6817-41aa-941f-ff6ca8c830fb'}",24
"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Away', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-09-30T21:30:00,2987.955,6039.072,"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",False,12736,48.62251666666667,50.21743333333334,2023,"{'id': '370', 'name': 'Estadio do Morumbi', 'pitchLength': 105.0, 'pitchWidth': 68.0}",70.604,3026.026,"{'fps': 29.97, 'id': '12964', 'videoUrl': 'epitome-staging.pff.com/en/film_room/55529761-450c-4d38-b305-d3c9b262102e'}",25
"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#008000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#00f000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-01T19:00:00,3126.097,6275.779,"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Away', 'primaryColor': '#0000CD', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#0000CD'}",True,12737,52.01638333333334,52.13123333333333,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",5.114,3147.905,"{'fps': 29.97, 'id': '13011', 'videoUrl': 'epitome-staging.pff.com/en/film_room/dc25d5a9-04d9-4d33-bc6d-a0d00880849c'}",25
"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-09-30T21:30:00,3072.706,6045.078,"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}",False,12738,50.88588333333334,48.767100000000006,2023,"{'id': '351', 'name': 'Arena Pantanal', 'pitchLength': 105.0, 'pitchWidth': 68.0}",19.553,3119.052,"{'fps': 29.97, 'id': '12965', 'videoUrl': 'epitome-staging.pff.com/en/film_room/19d93df5-03d2-4138-87c2-00a4b0017c0c'}",25
"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': 'Home', 'primaryColor': '#b0000b', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-01T19:00:00,3070.337,6212.913,"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#04690f', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12739,49.956066666666665,52.00645,2023,"{'id': '353', 'name': 'Estadio Couto Pereira', 'pitchLength': 109.0, 'pitchWidth': 72.0}",72.973,3092.526,"{'fps': 29.97, 'id': '13012', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b1d950b2-e3b1-4a27-8490-7e2cc5ae8df9'}",25
"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-01T19:00:00,3238.61,6678.77,"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12740,53.90335,56.97301666666667,2023,"{'id': '367', 'name': 'Estadio Urbano Caldeira', 'pitchLength': 105.0, 'pitchWidth': 68.0}",4.409,3260.389,"{'fps': 29.97, 'id': '13014', 'videoUrl': 'epitome-staging.pff.com/en/film_room/fa8832a1-30e6-40e4-aea6-c9d9b282e018'}",25
"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#4169E1', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-09-30T19:00:00,2965.399,6167.935,"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Home', 'primaryColor': '#c22a1e', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#c22a1e'}",True,12741,49.37493333333334,53.11980000000001,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.903,2980.747,"{'fps': 29.97, 'id': '12961', 'videoUrl': 'epitome-staging.pff.com/en/film_room/d57562bd-0585-4d8d-ad8e-35f89163858f'}",25
"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#005e4f', 'secondaryColor': '#005e4f', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-02T23:00:00,3015.816,6354.154,"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12742,49.17306666666666,55.02225000000001,2023,"{'id': '363', 'name': 'Estádio Olímpico Nilton Santos', 'pitchLength': 105.0, 'pitchWidth': 68.0}",65.432,3052.819,"{'fps': 29.97, 'id': '13043', 'videoUrl': 'epitome-staging.pff.com/en/film_room/29bb72b7-77bf-4dfd-a7c6-f467f67d910c'}",25
"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': '2023 Alt', 'primaryColor': '#eaf50d', 'primaryTextColor': '#22604e', 'secondaryColor': '#22604e', 'secondaryTextColor': '#eaf50d'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-01T21:30:00,2999.6,6257.157,"{'id': '442', 'name': 'Red Bull Bragantino', 'shortName': 'RBB'}","{'name': 'Away', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12743,49.95273333333333,54.1269,2023,"{'id': '376', 'name': 'Estádio Nabi Abi Chedid', 'pitchLength': 110.0, 'pitchWidth': 68.0}",2.436,3009.543,"{'fps': 29.97, 'id': '13015', 'videoUrl': 'epitome-staging.pff.com/en/film_room/14b680d5-7fda-4abf-acc0-172b6e497b3b'}",25
"{'id': '515', 'name': 'Grêmio', 'shortName': 'GRM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-09-30T19:00:00,3123.357,6297.197,"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Home', 'primaryColor': '#0d5aa5', 'primaryTextColor': '#ffffff', 'secondaryColor': '#e31d1a', 'secondaryTextColor': '#ffffff'}",False,12744,52.0148,52.73773333333334,2023,"{'id': '355', 'name': 'Arena Castelao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.469,3132.933,"{'fps': 29.97, 'id': '12962', 'videoUrl': 'epitome-staging.pff.com/en/film_room/affd998e-aa00-4cf7-b1f9-60a350310697'}",25
"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-01T00:00:00,2959.193,6297.731,"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}",False,12745,49.22090000000001,55.33978333333333,2023,"{'id': '360', 'name': 'Estadio Beira-Rio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",5.939,2977.344,"{'fps': 29.97, 'id': '13007', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b4b7a5d1-cca2-42bf-9e9b-8a14c894f7ec'}",25
"{'id': '515', 'name': 'Grêmio', 'shortName': 'GRM'}","{'name': 'Home', 'primaryColor': '#1E90FF', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-08T19:00:00,3003.937,6233.066,"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}",False,12746,48.95116666666666,53.3222,2023,"{'id': '360', 'name': 'Estadio Beira-Rio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",66.867,3033.734,"{'fps': 29.97, 'id': '13336', 'videoUrl': 'epitome-staging.pff.com/en/film_room/cd4c4982-b9ac-43a3-bdd5-1a4d36bf4f52'}",26
"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-07T21:30:00,2955.956,5962.462,"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",True,12747,48.78266666666666,49.78866666666668,2023,"{'id': '365', 'name': 'Estádio São Januário', 'pitchLength': 105.0, 'pitchWidth': 68.0}",28.996,2975.142,"{'fps': 29.97, 'id': '13269', 'videoUrl': 'epitome-staging.pff.com/en/film_room/6a53b3c3-010a-4871-9b0e-c79f7f447a0d'}",26
"{'id': '442', 'name': 'Red Bull Bragantino', 'shortName': 'RBB'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-08T21:30:00,3086.854,6101.122,"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': 'Home', 'primaryColor': '#b0000b', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}",True,12748,51.42086666666667,50.10601666666667,2023,"{'id': '352', 'name': 'Arena da Baixada', 'pitchLength': 105.0, 'pitchWidth': 68.0}",1.602,3094.761,"{'fps': 29.97, 'id': '13340', 'videoUrl': 'epitome-staging.pff.com/en/film_room/ab0046e3-c6cb-40a9-90ee-21a3aa718021'}",26
"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#04690f', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-08T21:30:00,3125.425,6311.879,"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12749,51.974183333333336,52.985216666666666,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",6.974,3132.766,"{'fps': 29.97, 'id': '13341', 'videoUrl': 'epitome-staging.pff.com/en/film_room/5dfc313d-c3f5-4124-8eaf-6b35393a4daf'}",26
"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFF00'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-08T19:00:00,3084.852,6240.707,"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Home', 'primaryColor': '#006437', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#006437'}",False,12750,49.84263333333333,51.97586666666667,2023,"{'id': '369', 'name': 'Allianz Parque', 'pitchLength': 105.0, 'pitchWidth': 68.0}",94.294,3122.155,"{'fps': 29.97, 'id': '13337', 'videoUrl': 'epitome-staging.pff.com/en/film_room/e37d80f0-55d6-44fc-a847-3317d6531ff2'}",26
"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#4169E1', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-07T19:00:00,3127.961,6374.675,"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Home', 'primaryColor': '#005e4f', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#005e4f'}",False,12751,52.063733333333325,53.87721666666667,2023,"{'id': '375', 'name': 'Estádio de Hailé Pinheiro', 'pitchLength': 105.0, 'pitchWidth': 68.0}",4.137,3142.042,"{'fps': 29.97, 'id': '13265', 'videoUrl': 'epitome-staging.pff.com/en/film_room/3cce4446-2df0-4bd8-8816-25b0c1a44011'}",26
"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-08T19:00:00,3091.892,6222.022,"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}",False,12752,50.25248333333333,51.94583333333333,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",76.743,3105.272,"{'fps': 29.97, 'id': '13338', 'videoUrl': 'epitome-staging.pff.com/en/film_room/085f74ac-b2b1-417c-8edd-dbd3ec2725e6'}",26
"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#0000CD', 'secondaryColor': '#0000CD', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-15T00:00:00,3205.639,6307.274,"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}",False,12753,51.9336,50.99155,2023,"{'id': '351', 'name': 'Arena Pantanal', 'pitchLength': 105.0, 'pitchWidth': 68.0}",89.623,3247.781,"{'fps': 29.97, 'id': '13434', 'videoUrl': 'epitome-staging.pff.com/en/film_room/56fa7ede-3999-4419-934e-c44338df7bfa'}",26
"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#008000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#00f000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-08T21:30:00,3081.715,6165.599,"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Home', 'primaryColor': '#0d5aa5', 'primaryTextColor': '#ffffff', 'secondaryColor': '#e31d1a', 'secondaryTextColor': '#ffffff'}",False,12754,51.2963,51.03993333333334,2023,"{'id': '355', 'name': 'Arena Castelao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",3.937,3103.203,"{'fps': 29.97, 'id': '13342', 'videoUrl': 'epitome-staging.pff.com/en/film_room/ab65f227-b251-4def-b2c5-e75328ff1f91'}",26
"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Home', 'primaryColor': '#c22a1e', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#c22a1e'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-08T00:00:00,3004.204,6145.099633299967,"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12755,50.02668333333334,52.18642722166611,2023,"{'id': '368', 'name': 'Arena Corinthians', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.603,3013.914,"{'fps': 29.97, 'id': '13270', 'videoUrl': 'epitome-staging.pff.com/en/film_room/fb9d0d79-2f5f-4c04-ac4f-a4afb50bdffc'}",26
"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-19T00:30:00,3263.764,6457.624,"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Home', 'primaryColor': '#005e4f', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#005e4f'}",False,12756,53.12256666666667,52.1883,2023,"{'id': '375', 'name': 'Estádio de Hailé Pinheiro', 'pitchLength': 105.0, 'pitchWidth': 68.0}",76.41,3326.326,"{'fps': 29.97, 'id': '13476', 'videoUrl': 'epitome-staging.pff.com/en/film_room/e225a54c-cb71-42d5-8955-9a49b840893f'}",27
"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-19T22:00:00,3252.352,6532.299,"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': '2023 Alt 2', 'primaryColor': '#6b97ed', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#6b97ed'}",True,12757,52.99576666666667,54.10521666666667,2023,"{'id': '369', 'name': 'Allianz Parque', 'pitchLength': 105.0, 'pitchWidth': 68.0}",72.606,3285.986,"{'fps': 29.97, 'id': '13485', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a0eecf8e-f4e5-4c8d-a8c9-8a4895c997fe'}",27
"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-20T00:30:00,3187.087,6422.756,"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}",False,12758,52.08318333333333,52.95573333333334,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",62.096,3245.412,"{'fps': 29.97, 'id': '13492', 'videoUrl': 'epitome-staging.pff.com/en/film_room/99f41c68-4954-4b1d-b431-aa750114bad6'}",27
"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Away', 'primaryColor': '#f8f0e3', 'primaryTextColor': '#c20c18', 'secondaryColor': '#c20c18', 'secondaryTextColor': '#f8f0e3'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-19T00:30:00,3010.477,6344.845,"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': '2023 Alt', 'primaryColor': '#fa35a2', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#fa35a2'}",False,12759,48.93505,54.38605,2023,"{'id': '366', 'name': 'Itaipava Arena Fonte Nova', 'pitchLength': 105.0, 'pitchWidth': 68.0}",74.374,3081.682,"{'fps': 29.97, 'id': '13478', 'videoUrl': 'epitome-staging.pff.com/en/film_room/e7c64b8f-44e2-4301-b37f-aeb9c3e3d2d5'}",27
"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Home', 'primaryColor': '#c22a1e', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#c22a1e'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-10-19T22:00:00,2992.268,6201.334,"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Away', 'primaryColor': '#0000CD', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#0000CD'}",True,12760,48.897016666666666,52.8673,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",58.447,3029.296,"{'fps': 29.97, 'id': '13483', 'videoUrl': 'epitome-staging.pff.com/en/film_room/177077f7-0ce4-43fe-abcf-67730d331b13'}",27
