game_id,player,positionGroupType,shirtNumber,team
12676,"{'id': '18605', 'nickname': 'Marcinho'}",RB,25,"{'id': '425', 'name': 'América Mineiro'}"
12676,"{'id': '18594', 'nickname': 'Guilherme'}",CM,60,"{'id': '438', 'name': 'Goiás'}"
12676,"{'id': '17986', 'nickname': 'Edu'}",RCB,43,"{'id': '438', 'name': 'Goiás'}"
12676,"{'id': '17912', 'nickname': 'Emmanuel Martínez'}",LW,5,"{'id': '425', 'name': 'América Mineiro'}"
12676,"{'id': '17911', 'nickname': 'Mateus Henrique'}",AM,36,"{'id': '425', 'name': 'América Mineiro'}"
12676,"{'id': '17992', 'nickname': 'Willian Oliveira'}",CM,12,"{'id': '438', 'name': 'Goiás'}"
12676,"{'id': '17980', 'nickname': 'Marcelo Rangel'}",GK,88,"{'id': '438', 'name': 'Goiás'}"
12676,"{'id': '17899', 'nickname': 'Matheus Cavichioli'}",GK,1,"{'id': '425', 'name': 'América Mineiro'}"
12676,"{'id': '17920', 'nickname': 'Gonzalo Mastriani'}",CF,17,"{'id': '425', 'name': 'América Mineiro'}"
12676,"{'id': '18810', 'nickname': 'Renato Marques'}",CF,78,"{'id': '425', 'name': 'América Mineiro'}"
12676,"{'id': '18298', 'nickname': 'Everton Morelli'}",CM,40,"{'id': '438', 'name': 'Goiás'}"
12676,"{'id': '18005', 'nickname': 'Apodi'}",RW,22,"{'id': '438', 'name': 'Goiás'}"
12677,"{'id': '4270', 'nickname': 'Otavio'}",CM,5,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15811', 'nickname': 'Bruno Fuchs'}",RCB,3,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '11999', 'nickname': 'Vitor Hugo'}",LCB,31,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '16147', 'nickname': 'Yago Felipe'}",CM,20,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '6644', 'nickname': 'Jemerson'}",LCB,34,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '16740', 'nickname': 'Patrick'}",AM,49,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '18440', 'nickname': 'Marcos Felipe'}",GK,22,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18560', 'nickname': 'Everaldo'}",CF,9,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '11677', 'nickname': 'Diego Rosa'}",CM,17,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '15801', 'nickname': 'Guilherme Arana'}",LB,13,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15813', 'nickname': 'Réver'}",RCB,4,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '7997', 'nickname': 'Gilberto'}",RB,2,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18460', 'nickname': 'Vitor Jacaré'}",LW,29,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '978', 'nickname': 'Nicolás Acevedo'}",DM,26,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '15808', 'nickname': 'Everson'}",GK,22,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15816', 'nickname': 'Hulk'}",CF,7,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '19461', 'nickname': 'Alisson'}",F,45,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15806', 'nickname': 'Ademir'}",RW,7,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18450', 'nickname': 'Ryan Carlos Santos De Sousa'}",LB,66,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '15809', 'nickname': 'Mariano'}",RB,25,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '7571', 'nickname': 'Alan Franco'}",CM,23,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15800', 'nickname': 'Eduardo Vargas'}",CF,11,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '18456', 'nickname': 'Cauly Oliveira Souza'}",AM,8,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18447', 'nickname': 'Gabriel Xavier'}",RCB,3,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '4596', 'nickname': 'Paulinho'}",RW,10,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15815', 'nickname': 'Rubens'}",AM,44,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15152', 'nickname': 'Camilo Cándido'}",LB,38,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18781', 'nickname': 'Vinicius Mingotti'}",CF,21,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '16730', 'nickname': 'Igor Gomes'}",AM,17,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '18779', 'nickname': 'Paulo Vitor'}",RCB,27,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '18454', 'nickname': 'Thaciano'}",CM,16,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18463', 'nickname': 'Adriel'}",GK,35,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '11939', 'nickname': 'Mauricio Lemos'}",RCB,28,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15817', 'nickname': 'Edenilson'}",CM,8,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15802', 'nickname': 'Alan Kardec'}",CF,14,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '9862', 'nickname': 'Rafael Ratao'}",LW,11,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18444', 'nickname': 'Raul Gustavo'}",LCB,34,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '13211', 'nickname': 'Rodrigo Battaglia'}",CM,21,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '15812', 'nickname': 'Matheus Mendes'}",GK,31,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '18443', 'nickname': 'Kanu'}",RCB,4,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '15782', 'nickname': 'Léo Cittadini'}",CM,18,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18459', 'nickname': 'Gabriel Teixeira'}",LW,10,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '854', 'nickname': 'Cristian Pavon'}",LW,9,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '9176', 'nickname': 'Pedrinho'}",RW,38,"{'id': '428', 'name': 'Atlético Mineiro'}"
12677,"{'id': '18452', 'nickname': 'Rezende'}",CM,5,"{'id': '517', 'name': 'Bahia'}"
12677,"{'id': '18449', 'nickname': 'Matheus Bahia'}",LB,79,"{'id': '517', 'name': 'Bahia'}"
12678,"{'id': '16009', 'nickname': 'Cássio'}",GK,12,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16017', 'nickname': 'Fagner'}",RB,23,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16024', 'nickname': 'Gil'}",RCB,4,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '18361', 'nickname': 'Murillo'}",LCB,34,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16026', 'nickname': 'Fábio Santos'}",LB,6,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '19468', 'nickname': 'Gabriel Moscardo'}",CM,44,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '9113', 'nickname': 'Maycon'}",CM,7,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16020', 'nickname': 'Adson'}",RW,28,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16027', 'nickname': 'Renato Augusto'}",AM,8,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '19306', 'nickname': 'Ruan Oliveira'}",LW,33,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16028', 'nickname': 'Yuri Alberto'}",CF,9,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16019', 'nickname': 'Bruno Méndez'}",RCB,25,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16015', 'nickname': 'Matheus Bidu'}",LB,21,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '18816', 'nickname': 'Wesley'}",LW,36,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16014', 'nickname': 'Giuliano'}",AM,20,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '14399', 'nickname': 'Matías Rojas'}",AM,10,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16016', 'nickname': 'Carlos Miguel'}",GK,22,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16010', 'nickname': 'Caetano'}",LCB,14,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '18796', 'nickname': 'Biro'}",RW,26,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '18619', 'nickname': 'Matheus Araújo'}",AM,30,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '16021', 'nickname': 'Roni'}",CM,29,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '7663', 'nickname': 'Ángel Romero'}",LW,11,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '18718', 'nickname': 'Felipe Augusto'}",CF,41,"{'id': '432', 'name': 'Corinthians'}"
12678,"{'id': '18574', 'nickname': 'Gabriel'}",GK,1,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18833', 'nickname': 'Diogo Batista'}",RB,29,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '16565', 'nickname': 'Benjamín Kuscevic'}",RCB,13,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18575', 'nickname': 'Henrique'}",LCB,3,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18493', 'nickname': 'Victor Luis'}",LB,26,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '5970', 'nickname': 'Fransergio'}",DM,15,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18566', 'nickname': 'Robson'}",RM,30,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18720', 'nickname': 'Matheus Bianqui'}",CM,17,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '15840', 'nickname': 'Sebastián Gómez'}",CM,19,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '2353', 'nickname': 'Marcelino Moreno'}",LM,10,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '6598', 'nickname': 'Diogo De Oliveira'}",CF,18,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18498', 'nickname': 'Andrey'}",CM,7,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '17975', 'nickname': 'Lucas Barbosa'}",RW,21,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18497', 'nickname': 'Liziero'}",CM,31,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18505', 'nickname': 'Kaio César'}",RW,37,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18951', 'nickname': 'Ruan Assis'}",RW,97,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '16178', 'nickname': 'Luan Polli'}",GK,27,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18492', 'nickname': 'Thalisson'}",RCB,14,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18513', 'nickname': 'Reynaldo'}",LCB,4,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18495', 'nickname': 'Natanael'}",RB,16,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '18496', 'nickname': 'Willian Farias'}",DM,8,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '20686', 'nickname': 'Maurício Garcez'}",LW,33,"{'id': '433', 'name': 'Coritiba'}"
12678,"{'id': '8012', 'nickname': 'Rodrigo Pinho'}",CF,9,"{'id': '433', 'name': 'Coritiba'}"
12679,"{'id': '18018', 'nickname': 'Luan Patrick'}",RCB,30,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18360', 'nickname': 'Matheus Gonçalves'}",RW,25,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '3939', 'nickname': 'Leo Jardim'}",GK,1,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '14846', 'nickname': 'Pablo Vegetti'}",CF,99,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18432', 'nickname': 'Cauan Barros'}",CM,88,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18014', 'nickname': 'Léo Ortiz'}",LCB,3,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18033', 'nickname': 'Bruninho'}",CF,17,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '4034', 'nickname': 'Robson Bambu'}",RB,30,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18426', 'nickname': 'Jair'}",DM,8,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '7541', 'nickname': 'Sebastian Ferreira'}",CF,9,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18020', 'nickname': 'Juninho Capixaba'}",LB,29,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18032', 'nickname': 'Alerrandro'}",CF,9,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '12735', 'nickname': 'Gary Medel'}",RCB,17,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '13931', 'nickname': 'José Luis Rodríguez'}",RB,2,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18435', 'nickname': 'Erick Marcus Dos Santos'}",LW,16,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18027', 'nickname': 'Lucas Evangelista'}",CM,8,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18013', 'nickname': 'Maycon Cleiton'}",GK,12,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18418', 'nickname': 'Léo'}",LCB,3,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18434', 'nickname': 'Lucas Figueiredo'}",LW,15,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18023', 'nickname': 'Jadsom'}",CM,5,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18017', 'nickname': 'Leonardo Realpe'}",RCB,2,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18421', 'nickname': 'Lucas Piton'}",LB,6,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18431', 'nickname': 'Matías Galarza'}",CM,19,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18019', 'nickname': 'Luan Cândido'}",CM,36,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18602', 'nickname': 'Guilherme Lopes'}",LB,31,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18428', 'nickname': 'Zé Gabriel'}",DM,23,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '14736', 'nickname': 'Manuel Capasso'}",RCB,22,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18029', 'nickname': 'Sorriso'}",RW,27,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18012', 'nickname': 'Lucão'}",GK,45,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18437', 'nickname': 'Luca Orellano'}",RM,14,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18416', 'nickname': 'Ivan'}",GK,97,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18031', 'nickname': 'Thiago Borbas'}",CF,18,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '19606', 'nickname': 'Yani Quintero'}",DM,14,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '20674', 'nickname': 'Paulinho Paula'}",CM,18,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '17952', 'nickname': 'Maicon'}",RCB,4,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18087', 'nickname': 'Cleiton'}",GK,1,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18391', 'nickname': 'Gustavinho'}",LW,22,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '15187', 'nickname': 'Ignacio Laquintana'}",RW,33,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18433', 'nickname': 'Marlon Gomes'}",CM,25,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '9174', 'nickname': 'Alex Teixeira'}",AM,7,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '18022', 'nickname': 'Aderlan'}",RB,13,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18021', 'nickname': 'Andrés Hurtado'}",RB,34,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18388', 'nickname': 'Talisson'}",LW,21,"{'id': '442', 'name': 'Red Bull Bragantino'}"
12679,"{'id': '18438', 'nickname': 'Gabriel Pec'}",LM,11,"{'id': '516', 'name': 'Vasco da Gama'}"
12679,"{'id': '12427', 'nickname': 'Sergio'}",RW,70,"{'id': '516', 'name': 'Vasco da Gama'}"
12680,"{'id': '16125', 'nickname': 'Fabrício Bruno'}",RCB,15,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '13831', 'nickname': 'Everton Ribeiro'}",CM,7,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '8006', 'nickname': 'Everton'}",LW,11,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '17896', 'nickname': 'Juan'}",LW,31,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '18072', 'nickname': 'Rodriguinho'}",CM,18,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '16735', 'nickname': 'Léo Pereira'}",LCB,4,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '13830', 'nickname': 'Pedro'}",CF,9,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '17873', 'nickname': 'Jandrei'}",GK,93,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '2493', 'nickname': 'Alexandre Pato'}",CF,12,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '17887', 'nickname': 'Talles Costa'}",CM,37,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '16136', 'nickname': 'Ayrton Lucas'}",LB,6,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '3963', 'nickname': 'Luiz Araújo'}",RW,31,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '18112', 'nickname': 'Nathan Mendes'}",RB,45,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '17886', 'nickname': 'Rodrigo Nestor'}",CM,11,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '18679', 'nickname': 'Pedro Vilhena'}",AM,47,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '16137', 'nickname': 'Thiago Maia'}",CM,8,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '16123', 'nickname': 'Santos'}",GK,1,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '18071', 'nickname': 'Diego Costa'}",RCB,4,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '1690', 'nickname': 'James Rodríguez'}",AM,19,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '17894', 'nickname': 'Jonathan Calleri'}",CF,9,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '16704', 'nickname': 'Allan'}",CM,21,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '14338', 'nickname': 'Agustin Rossi'}",GK,17,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '2346', 'nickname': 'Alan Franco'}",LCB,28,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '17890', 'nickname': 'Wellington Rato'}",AM,27,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '16128', 'nickname': 'Victor Hugo'}",RW,29,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '13927', 'nickname': 'Guillermo Varela'}",RB,2,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '17879', 'nickname': 'Welington'}",LB,6,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '18862', 'nickname': 'Felipe Negrucci'}",DM,46,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '16127', 'nickname': 'Bruno Henrique'}",AM,27,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '16131', 'nickname': 'Matheuzinho'}",RB,34,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '18073', 'nickname': 'Alisson'}",CM,25,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '18395', 'nickname': 'Raí Ramos'}",RB,34,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '13930', 'nickname': 'Giorgian De Arrascaeta'}",LW,14,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '16129', 'nickname': 'Rodrigo Caio'}",RCB,3,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '17885', 'nickname': 'Gabriel Neves'}",CM,20,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '18102', 'nickname': 'Rafael'}",GK,23,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '16737', 'nickname': 'Matheus Cunha'}",GK,25,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '16124', 'nickname': 'Gabriel Barbosa'}",CF,10,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '16716', 'nickname': 'Pablo'}",RCB,30,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '85', 'nickname': 'Lucas Moura'}",RW,7,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '17877', 'nickname': 'Lucas Beraldo'}",LCB,35,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '18333', 'nickname': 'Wesley'}",RB,43,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '3981', 'nickname': 'Gerson'}",CM,20,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '16126', 'nickname': 'Filipe Luís'}",LB,16,"{'id': '435', 'name': 'Flamengo'}"
12680,"{'id': '16140', 'nickname': 'Michel Araújo'}",AM,15,"{'id': '444', 'name': 'São Paulo FC'}"
12680,"{'id': '18104', 'nickname': 'Luan'}",DM,8,"{'id': '444', 'name': 'São Paulo FC'}"
12681,"{'id': '17930', 'nickname': 'Victor Cuesta'}",LCB,15,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '17925', 'nickname': 'Gatito Fernández'}",GK,1,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '15411', 'nickname': 'Diego Hernández'}",LW,77,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '11960', 'nickname': 'Enner Valencia'}",CF,13,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '16712', 'nickname': 'Pedrao'}",LW,28,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '17935', 'nickname': 'Marlon Freitas'}",CM,17,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '18603', 'nickname': 'Janderson'}",CF,39,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '16245', 'nickname': 'Fabricio Bustos'}",RB,16,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '18293', 'nickname': 'Emerson Júnior'}",GK,12,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '17924', 'nickname': 'Lucas Perri'}",GK,12,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '17944', 'nickname': 'Gustavo Sauer'}",RW,10,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '18380', 'nickname': 'Raí'}",AM,75,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '4591', 'nickname': 'Charles Aránguiz'}",CM,20,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '16249', 'nickname': 'Estêvão'}",AM,26,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '18106', 'nickname': 'Carlos Eduardo'}",CF,33,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '17927', 'nickname': 'Igo Gabriel'}",GK,52,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '9187', 'nickname': 'Alan Patrick'}",AM,10,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '16706', 'nickname': 'Igor Gomes'}",RCB,21,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '14526', 'nickname': 'Leonel Di Placido'}",RB,24,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '17377', 'nickname': 'Matías Segovia'}",AM,19,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '16248', 'nickname': 'Gabriel Mercado'}",LCB,25,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '16242', 'nickname': 'Keiller'}",GK,1,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '18742', 'nickname': 'Gabriel De Sousa Barros'}",RW,42,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '18080', 'nickname': 'Hugo'}",LB,16,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '3988', 'nickname': 'Luis Henrique'}",LW,11,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '13924', 'nickname': 'Sergio Rochet'}",GK,33,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '16250', 'nickname': 'Maurício'}",RW,27,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '16257', 'nickname': 'Matheus Dias'}",CM,41,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '5005', 'nickname': 'Joao Victor'}",LW,7,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '18835', 'nickname': 'JP Galvão'}",RCB,57,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '16728', 'nickname': 'Gabriel'}",CM,23,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '15784', 'nickname': 'Nicolás Hernández'}",LCB,22,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '17939', 'nickname': 'Tchê Tchê'}",CM,6,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '16185', 'nickname': 'Júnior Santos'}",CF,37,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '16259', 'nickname': 'Renê'}",LB,6,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '12185', 'nickname': 'Luiz Adriano'}",CF,9,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '17942', 'nickname': 'Lucas Fernandes'}",AM,18,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '17945', 'nickname': 'Carlos Alberto'}",RW,27,"{'id': '430', 'name': 'Botafogo'}"
12681,"{'id': '9114', 'nickname': 'Vitão'}",RCB,44,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '20670', 'nickname': 'Bruno Henrique'}",CM,8,"{'id': '439', 'name': 'Internacional'}"
12681,"{'id': '16258', 'nickname': 'Lucca'}",CF,45,"{'id': '439', 'name': 'Internacional'}"
